name,imports,weights,datasource,Confidence,order,Color
Ribosome.RPL10A,RNA transport.EEF1A1,900,database,Medium,4,red
Ribosome.RPL10A,Novel.EXOSC9,900,database,Medium,4,red
Ribosome.RPL10A,Novel.EXOSC5,900,database,Medium,4,red
Ribosome.RPL10A,RNA transport.EIF3I,900,database,Medium,4,red
Ribosome.RPL10A,Novel.ETF1,900,database,Medium,4,red
Ribosome.RPL10A,Novel.SEC61A1,900,database,Medium,4,red
Ribosome.RPL17,RNA transport.EIF3G,900,database,Medium,5,red
Ribosome.RPL17,Novel.PPP2R2A,900,database,Medium,5,red
Ribosome.RPL17,RNA transport.EIF3H,900,database,Medium,5,red
Ribosome.RPL17,RNA transport.EIF4E,900,database,Medium,5,red
Ribosome.RPL17,RNA transport.NCBP2,900,database,Medium,5,red
Ribosome.RPL17,Novel.EXOSC3,900,database,Medium,5,red
Ribosome.RPL17,Novel.MPHOSPH6,900,database,Medium,5,red
Ribosome.RPL17,Novel.SEC61B,900,database,Medium,5,red
Ribosome.RPL17,Novel.ACTA2,442,experimental,Medium,5,red
Ribosome.RPL17,Novel.RPL39L,900,database,Medium,5,red
Ribosome.RPL17,Novel.SECISBP2,900,database,Medium,5,red
Ribosome.RPL17,Novel.SPCS3,900,database,Medium,5,red
Ribosome.RPL17,RNA transport.EEF1A1,900,database,Medium,5,red
Ribosome.RPL17,Novel.EXOSC9,900,database,Medium,5,red
Ribosome.RPL17,Novel.EXOSC5,900,database,Medium,5,red
Ribosome.RPL17,RNA transport.EIF3I,900,database,Medium,5,red
Ribosome.RPL17,Novel.ETF1,900,database,Medium,5,red
Ribosome.RPL17,Novel.FBL,597,experimental,Medium,5,red
Ribosome.RPL17,Novel.SEC61A1,900,database,Medium,5,red
Ribosome.RPL17,RNA transport.EIF1AX,900,database,Medium,5,red
Ribosome.RPL18,RNA transport.EIF3G,900,database,Medium,6,red
Ribosome.RPL18,Novel.PPP2R2A,900,database,Medium,6,red
Ribosome.RPL18,RNA transport.EIF3H,900,database,Medium,6,red
Ribosome.RPL18,RNA transport.EIF4E,900,database,Medium,6,red
Ribosome.RPL18,RNA transport.NCBP2,900,database,Medium,6,red
Ribosome.RPL18,Novel.EXOSC3,900,database,Medium,6,red
Ribosome.RPL18,Novel.MPHOSPH6,900,database,Medium,6,red
Ribosome.RPL18,Novel.SEC61B,900,database,Medium,6,red
Ribosome.RPL18,Novel.ACTA2,454,experimental,Medium,6,red
Ribosome.RPL18,Novel.RPL39L,900,database,Medium,6,red
Ribosome.RPL18,Novel.SECISBP2,900,database,Medium,6,red
Ribosome.RPL18,Novel.SPCS3,900,database,Medium,6,red
Ribosome.RPL18,RNA transport.EEF1A1,900,database,Medium,6,red
Ribosome.RPL18,Novel.EXOSC9,900,database,Medium,6,red
Ribosome.RPL18,Novel.EXOSC5,900,database,Medium,6,red
Ribosome.RPL18,RNA transport.EIF3I,900,database,Medium,6,red
Ribosome.RPL18,Novel.HNRNPU,417,experimental,Medium,6,red
Ribosome.RPL18,Novel.ETF1,900,database,Medium,6,red
Ribosome.RPL18,Novel.FBL,474,experimental,Medium,6,red
Ribosome.RPL18,Novel.SEC61A1,900,database,Medium,6,red
Ribosome.RPL18,RNA transport.EIF1AX,900,database,Medium,6,red
Ribosome.RPL18,Novel.NOP56,474,experimental,Medium,6,red
Ribosome.RPL18A,Novel.SEC61A1,900,database,Medium,7,red
Ribosome.RPL18A,RNA transport.EIF1AX,900,database,Medium,7,red
Ribosome.RPL18A,Novel.NOP56,774,experimental,Medium,7,red
Ribosome.RPL18A,Novel.NOP58,774,experimental,Medium,7,red
Ribosome.RPL18A,Novel.SF3B3,417,experimental,Medium,7,red
Ribosome.RPL18A,RNA transport.EIF3G,900,database,Medium,7,red
Ribosome.RPL18A,Novel.PPP2R2A,900,database,Medium,7,red
Ribosome.RPL18A,RNA transport.EIF3H,900,database,Medium,7,red
Ribosome.RPL18A,RNA transport.EIF4E,900,database,Medium,7,red
Ribosome.RPL18A,RNA transport.NCBP2,900,database,Medium,7,red
Ribosome.RPL18A,Novel.EXOSC3,900,database,Medium,7,red
Ribosome.RPL18A,Novel.MPHOSPH6,900,database,Medium,7,red
Ribosome.RPL18A,Novel.SEC61B,900,database,Medium,7,red
Ribosome.RPL18A,Novel.RPL39L,900,database,Medium,7,red
Ribosome.RPL18A,Novel.SECISBP2,900,database,Medium,7,red
Ribosome.RPL18A,Novel.SPCS3,900,database,Medium,7,red
Ribosome.RPL18A,RNA transport.EEF1A1,900,database,Medium,7,red
Ribosome.RPL18A,Novel.EXOSC9,900,database,Medium,7,red
Ribosome.RPL18A,Novel.EXOSC5,900,database,Medium,7,red
Ribosome.RPL18A,RNA transport.EIF3I,900,database,Medium,7,red
Ribosome.RPL18A,Novel.HNRNPU,503,experimental,Medium,7,red
Ribosome.RPL18A,Novel.ETF1,900,database,Medium,7,red
Ribosome.RPL18A,Novel.FBL,774,experimental,Medium,7,red
Ribosome.RPL27A,RNA transport.EIF1AX,900,database,Medium,8,red
Ribosome.RPL27A,RNA transport.EIF3G,900,database,Medium,8,red
Ribosome.RPL27A,Novel.PPP2R2A,900,database,Medium,8,red
Ribosome.RPL27A,RNA transport.EIF3H,900,database,Medium,8,red
Ribosome.RPL27A,RNA transport.EIF4E,900,database,Medium,8,red
Ribosome.RPL27A,RNA transport.NCBP2,900,database,Medium,8,red
Ribosome.RPL27A,Novel.EXOSC3,900,database,Medium,8,red
Ribosome.RPL27A,Novel.MPHOSPH6,900,database,Medium,8,red
Ribosome.RPL27A,Novel.SEC61B,900,database,Medium,8,red
Ribosome.RPL27A,Novel.RPL39L,900,database,Medium,8,red
Ribosome.RPL27A,Novel.SECISBP2,900,database,Medium,8,red
Ribosome.RPL27A,Novel.SPCS3,900,database,Medium,8,red
Ribosome.RPL27A,RNA transport.EEF1A1,900,database,Medium,8,red
Ribosome.RPL27A,Novel.EXOSC9,900,database,Medium,8,red
Ribosome.RPL27A,Novel.EXOSC5,900,database,Medium,8,red
Ribosome.RPL27A,RNA transport.EIF3I,900,database,Medium,8,red
Ribosome.RPL27A,Novel.ETF1,900,database,Medium,8,red
Ribosome.RPL27A,Novel.SEC61A1,900,database,Medium,8,red
Ribosome.RPL32,RNA transport.EIF3G,900,database,Medium,9,red
Ribosome.RPL32,Novel.PPP2R2A,900,database,Medium,9,red
Ribosome.RPL32,RNA transport.EIF3H,900,database,Medium,9,red
Ribosome.RPL32,RNA transport.EIF4E,900,database,Medium,9,red
Ribosome.RPL32,RNA transport.NCBP2,900,database,Medium,9,red
Ribosome.RPL32,Novel.EXOSC3,900,database,Medium,9,red
Ribosome.RPL32,Novel.MPHOSPH6,900,database,Medium,9,red
Ribosome.RPL32,Novel.SEC61B,900,database,Medium,9,red
Ribosome.RPL32,Novel.RPL39L,900,database,Medium,9,red
Ribosome.RPL32,Novel.SECISBP2,900,database,Medium,9,red
Ribosome.RPL32,Novel.SPCS3,900,database,Medium,9,red
Ribosome.RPL32,RNA transport.EEF1A1,900,database,Medium,9,red
Ribosome.RPL32,Novel.EXOSC9,900,database,Medium,9,red
Ribosome.RPL32,Novel.EXOSC5,900,database,Medium,9,red
Ribosome.RPL32,Novel.ILF3,496,experimental,Medium,9,red
Ribosome.RPL32,RNA transport.EIF3I,900,database,Medium,9,red
Ribosome.RPL32,Novel.ETF1,900,database,Medium,9,red
Ribosome.RPL32,Novel.SEC61A1,900,database,Medium,9,red
Ribosome.RPL32,RNA transport.EIF1AX,900,database,Medium,9,red
Ribosome.RPL37,Novel.RPL39L,900,database,Medium,10,red
Ribosome.RPL37,Novel.SECISBP2,900,database,Medium,10,red
Ribosome.RPL37,Novel.SPCS3,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.EEF1A1,900,database,Medium,10,red
Ribosome.RPL37,Novel.EXOSC9,900,database,Medium,10,red
Ribosome.RPL37,Novel.EXOSC5,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.EIF3I,900,database,Medium,10,red
Ribosome.RPL37,Novel.ETF1,900,database,Medium,10,red
Ribosome.RPL37,Novel.SEC61A1,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.EIF1AX,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.EIF3G,900,database,Medium,10,red
Ribosome.RPL37,Novel.PPP2R2A,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.EIF3H,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.EIF4E,900,database,Medium,10,red
Ribosome.RPL37,RNA transport.NCBP2,900,database,Medium,10,red
Ribosome.RPL37,Novel.EXOSC3,900,database,Medium,10,red
Ribosome.RPL37,Novel.MPHOSPH6,900,database,Medium,10,red
Ribosome.RPL37,Novel.SEC61B,900,database,Medium,10,red
Ribosome.RPL4,RNA transport.EIF1AX,900,database,Medium,11,red
Ribosome.RPL4,Novel.NOP56,474,experimental,Medium,11,red
Ribosome.RPL4,Novel.NOP58,469,experimental,Medium,11,red
Ribosome.RPL4,RNA transport.EIF3G,900,database,Medium,11,red
Ribosome.RPL4,Novel.PPP2R2A,900,database,Medium,11,red
Ribosome.RPL4,RNA transport.EIF3H,900,database,Medium,11,red
Ribosome.RPL4,RNA transport.EIF4E,900,database,Medium,11,red
Ribosome.RPL4,RNA transport.NCBP2,900,database,Medium,11,red
Ribosome.RPL4,Novel.RSL1D1,442,experimental,Medium,11,red
Ribosome.RPL4,Novel.EXOSC3,900,database,Medium,11,red
Ribosome.RPL4,Novel.MPHOSPH6,900,database,Medium,11,red
Ribosome.RPL4,Novel.SEC61B,900,database,Medium,11,red
Ribosome.RPL4,Novel.RPL39L,900,database,Medium,11,red
Ribosome.RPL4,Novel.SECISBP2,900,database,Medium,11,red
Ribosome.RPL4,Novel.SPCS3,900,database,Medium,11,red
Ribosome.RPL4,RNA transport.EEF1A1,900,database,Medium,11,red
Ribosome.RPL4,Novel.EXOSC9,900,database,Medium,11,red
Ribosome.RPL4,Novel.EXOSC5,900,database,Medium,11,red
Ribosome.RPL4,RNA transport.EIF3I,900,database,Medium,11,red
Ribosome.RPL4,Novel.ETF1,900,database,Medium,11,red
Ribosome.RPL4,Novel.FBL,596,experimental,Medium,11,red
Ribosome.RPL4,Novel.SEC61A1,900,database,Medium,11,red
Ribosome.RPL6,RNA transport.EEF1A1,900,database,Medium,12,red
Ribosome.RPL6,Novel.EXOSC9,900,database,Medium,12,red
Ribosome.RPL6,Novel.EXOSC5,900,database,Medium,12,red
Ribosome.RPL6,RNA transport.EIF3I,900,database,Medium,12,red
Ribosome.RPL6,Novel.ETF1,900,database,Medium,12,red
Ribosome.RPL6,Novel.FBL,584,experimental,Medium,12,red
Ribosome.RPL6,Novel.SEC61A1,900,database,Medium,12,red
Ribosome.RPL6,RNA transport.EIF1AX,900,database,Medium,12,red
Ribosome.RPL6,Novel.NOP56,584,experimental,Medium,12,red
Ribosome.RPL6,Novel.NOP58,476,experimental,Medium,12,red
Ribosome.RPL6,Novel.ALDH1B1,417,experimental,Medium,12,red
Ribosome.RPL6,RNA transport.EIF3G,900,database,Medium,12,red
Ribosome.RPL6,Novel.PPP2R2A,900,database,Medium,12,red
Ribosome.RPL6,RNA transport.EIF3H,900,database,Medium,12,red
Ribosome.RPL6,RNA transport.EIF4E,900,database,Medium,12,red
Ribosome.RPL6,RNA transport.NCBP2,900,database,Medium,12,red
Ribosome.RPL6,Novel.EXOSC3,900,database,Medium,12,red
Ribosome.RPL6,Novel.MPHOSPH6,900,database,Medium,12,red
Ribosome.RPL6,Novel.SEC61B,900,database,Medium,12,red
Ribosome.RPL6,Novel.RPL39L,900,database,Medium,12,red
Ribosome.RPL6,Novel.SECISBP2,900,database,Medium,12,red
Ribosome.RPL6,Novel.SPCS3,900,database,Medium,12,red
Ribosome.RPL7,RNA transport.EIF1AX,900,database,Medium,13,red
Ribosome.RPL7,Novel.NOP56,471,experimental,Medium,13,red
Ribosome.RPL7,Novel.NOP58,614,experimental,Medium,13,red
Ribosome.RPL7,RNA transport.EIF3G,900,database,Medium,13,red
Ribosome.RPL7,Novel.PPP2R2A,900,database,Medium,13,red
Ribosome.RPL7,RNA transport.EIF3H,900,database,Medium,13,red
Ribosome.RPL7,RNA transport.EIF4E,900,database,Medium,13,red
Ribosome.RPL7,RNA transport.NCBP2,900,database,Medium,13,red
Ribosome.RPL7,Novel.EXOSC3,900,database,Medium,13,red
Ribosome.RPL7,Novel.MPHOSPH6,900,database,Medium,13,red
Ribosome.RPL7,Novel.SEC61B,900,database,Medium,13,red
Ribosome.RPL7,Novel.RPL39L,900,database,Medium,13,red
Ribosome.RPL7,Novel.SECISBP2,900,database,Medium,13,red
Ribosome.RPL7,Novel.SPCS3,900,database,Medium,13,red
Ribosome.RPL7,RNA transport.EEF1A1,900,database,Medium,13,red
Ribosome.RPL7,Novel.EXOSC9,900,database,Medium,13,red
Ribosome.RPL7,Novel.EXOSC5,900,database,Medium,13,red
Ribosome.RPL7,RNA transport.EIF3I,900,database,Medium,13,red
Ribosome.RPL7,Novel.ETF1,900,database,Medium,13,red
Ribosome.RPL7,Novel.FBL,595,experimental,Medium,13,red
Ribosome.RPL7,Novel.SEC61A1,900,database,Medium,13,red
Ribosome.RPL7A,RNA transport.EIF1AX,900,database,Medium,14,red
Ribosome.RPL7A,RNA transport.EIF3G,900,database,Medium,14,red
Ribosome.RPL7A,Novel.PPP2R2A,900,database,Medium,14,red
Ribosome.RPL7A,RNA transport.EIF3H,900,database,Medium,14,red
Ribosome.RPL7A,RNA transport.EIF4E,900,database,Medium,14,red
Ribosome.RPL7A,RNA transport.NCBP2,900,database,Medium,14,red
Ribosome.RPL7A,Novel.EXOSC3,900,database,Medium,14,red
Ribosome.RPL7A,Novel.MPHOSPH6,900,database,Medium,14,red
Ribosome.RPL7A,Novel.SEC61B,900,database,Medium,14,red
Ribosome.RPL7A,Novel.ACTA2,451,experimental,Medium,14,red
Ribosome.RPL7A,Novel.RPL39L,900,database,Medium,14,red
Ribosome.RPL7A,Novel.SECISBP2,900,database,Medium,14,red
Ribosome.RPL7A,Novel.SPCS3,900,database,Medium,14,red
Ribosome.RPL7A,RNA transport.EEF1A1,900,database,Medium,14,red
Ribosome.RPL7A,Novel.EXOSC9,900,database,Medium,14,red
Ribosome.RPL7A,Novel.EXOSC5,900,database,Medium,14,red
Ribosome.RPL7A,RNA transport.EIF3I,900,database,Medium,14,red
Ribosome.RPL7A,Novel.ETF1,900,database,Medium,14,red
Ribosome.RPL7A,Novel.SEC61A1,900,database,Medium,14,red
Ribosome.RPL9,RNA transport.EIF3I,900,database,Medium,15,red
Ribosome.RPL9,Novel.ETF1,900,database,Medium,15,red
Ribosome.RPL9,Novel.FBL,417,experimental,Medium,15,red
Ribosome.RPL9,Novel.SEC61A1,900,database,Medium,15,red
Ribosome.RPL9,RNA transport.EIF1AX,900,database,Medium,15,red
Ribosome.RPL9,RNA transport.EIF3G,900,database,Medium,15,red
Ribosome.RPL9,Novel.PPP2R2A,900,database,Medium,15,red
Ribosome.RPL9,RNA transport.EIF3H,900,database,Medium,15,red
Ribosome.RPL9,RNA transport.EIF4E,900,database,Medium,15,red
Ribosome.RPL9,RNA transport.NCBP2,900,database,Medium,15,red
Ribosome.RPL9,Novel.EXOSC3,900,database,Medium,15,red
Ribosome.RPL9,Novel.MPHOSPH6,900,database,Medium,15,red
Ribosome.RPL9,Novel.SEC61B,900,database,Medium,15,red
Ribosome.RPL9,Novel.RPL39L,900,database,Medium,15,red
Ribosome.RPL9,Novel.SECISBP2,900,database,Medium,15,red
Ribosome.RPL9,Novel.SPCS3,900,database,Medium,15,red
Ribosome.RPL9,RNA transport.EEF1A1,900,database,Medium,15,red
Ribosome.RPL9,Novel.EXOSC9,900,database,Medium,15,red
Ribosome.RPL9,Novel.EXOSC5,900,database,Medium,15,red
Ribosome.RPLP0,RNA transport.EIF1AX,900,database,Medium,16,red
Ribosome.RPLP0,RNA transport.EIF3G,900,database,Medium,16,red
Ribosome.RPLP0,Novel.PPP2R2A,900,database,Medium,16,red
Ribosome.RPLP0,RNA transport.EIF3H,900,database,Medium,16,red
Ribosome.RPLP0,RNA transport.EIF4E,900,database,Medium,16,red
Ribosome.RPLP0,RNA transport.NCBP2,900,database,Medium,16,red
Ribosome.RPLP0,Novel.EXOSC3,900,database,Medium,16,red
Ribosome.RPLP0,Novel.MPHOSPH6,900,database,Medium,16,red
Ribosome.RPLP0,Novel.SEC61B,900,database,Medium,16,red
Ribosome.RPLP0,Novel.RPL39L,900,database,Medium,16,red
Ribosome.RPLP0,Novel.SECISBP2,900,database,Medium,16,red
Ribosome.RPLP0,Novel.SPCS3,900,database,Medium,16,red
Ribosome.RPLP0,RNA transport.RANBP2,417,experimental,Medium,16,red
Ribosome.RPLP0,RNA transport.EEF1A1,900,database,Medium,16,red
Ribosome.RPLP0,Novel.EXOSC9,900,database,Medium,16,red
Ribosome.RPLP0,Novel.EXOSC5,900,database,Medium,16,red
Ribosome.RPLP0,RNA transport.EIF3I,900,database,Medium,16,red
Ribosome.RPLP0,Novel.HNRNPU,493,experimental,Medium,16,red
Ribosome.RPLP0,Novel.ETF1,900,database,Medium,16,red
Ribosome.RPLP0,Novel.SEC61A1,900,database,Medium,16,red
Ribosome.RPS10,RNA transport.EIF1AX,900,database,Medium,17,red
Ribosome.RPS10,Novel.NOP56,900,database,Medium,17,red
Ribosome.RPS10,Novel.NOP58,900,database,Medium,17,red
Ribosome.RPS10,Novel.UTP14A,900,database,Medium,17,red
Ribosome.RPS10,RNA transport.EIF3G,900,database,Medium,17,red
Ribosome.RPS10,Novel.PPP2R2A,900,database,Medium,17,red
Ribosome.RPS10,RNA transport.EIF3H,900,database,Medium,17,red
Ribosome.RPS10,RNA transport.EIF4E,900,database,Medium,17,red
Ribosome.RPS10,RNA transport.NCBP2,900,database,Medium,17,red
Ribosome.RPS10,Novel.HEATR1,900,database,Medium,17,red
Ribosome.RPS10,Novel.SEC61B,900,database,Medium,17,red
Ribosome.RPS10,Novel.IMP4,900,database,Medium,17,red
Ribosome.RPS10,Novel.TMED2,417,experimental,Medium,17,red
Ribosome.RPS10,Novel.DDX49,900,database,Medium,17,red
Ribosome.RPS10,Novel.RPL39L,900,database,Medium,17,red
Ribosome.RPS10,Novel.SECISBP2,900,database,Medium,17,red
Ribosome.RPS10,Novel.SPCS3,900,database,Medium,17,red
Ribosome.RPS10,RNA transport.EEF1A1,900,database,Medium,17,red
Ribosome.RPS10,Novel.PRPF3,429,experimental,Medium,17,red
Ribosome.RPS10,RNA transport.EIF3I,900,database,Medium,17,red
Ribosome.RPS10,Novel.ETF1,900,database,Medium,17,red
Ribosome.RPS10,Novel.FBL,900,database,Medium,17,red
Ribosome.RPS10,Novel.SEC61A1,900,database,Medium,17,red
Ribosome.RPS15A,RNA transport.EIF3I,900,database,Medium,18,red
Ribosome.RPS15A,Novel.ETF1,900,database,Medium,18,red
Ribosome.RPS15A,Novel.FBL,900,database,Medium,18,red
Ribosome.RPS15A,Novel.SEC61A1,900,database,Medium,18,red
Ribosome.RPS15A,RNA transport.EIF1AX,900,database,Medium,18,red
Ribosome.RPS15A,Novel.NOP56,900,database,Medium,18,red
Ribosome.RPS15A,Novel.NOP58,900,database,Medium,18,red
Ribosome.RPS15A,Novel.DDX3X,483,experimental,Medium,18,red
Ribosome.RPS15A,Novel.UTP14A,900,database,Medium,18,red
Ribosome.RPS15A,RNA transport.EIF3G,900,database,Medium,18,red
Ribosome.RPS15A,Novel.PPP2R2A,900,database,Medium,18,red
Ribosome.RPS15A,RNA transport.EIF3H,900,database,Medium,18,red
Ribosome.RPS15A,RNA transport.EIF4E,900,database,Medium,18,red
Ribosome.RPS15A,RNA transport.NCBP2,900,database,Medium,18,red
Ribosome.RPS15A,Novel.HEATR1,900,database,Medium,18,red
Ribosome.RPS15A,Novel.SEC61B,900,database,Medium,18,red
Ribosome.RPS15A,Novel.IMP4,900,database,Medium,18,red
Ribosome.RPS15A,Novel.ACTA2,454,experimental,Medium,18,red
Ribosome.RPS15A,Novel.DIMT1,417,experimental,Medium,18,red
Ribosome.RPS15A,Novel.DDX49,900,database,Medium,18,red
Ribosome.RPS15A,Novel.RPL39L,900,database,Medium,18,red
Ribosome.RPS15A,Novel.SECISBP2,900,database,Medium,18,red
Ribosome.RPS15A,Novel.SPCS3,900,database,Medium,18,red
Ribosome.RPS15A,RNA transport.EEF1A1,900,database,Medium,18,red
Ribosome.RPS18,RNA transport.EIF3I,900,database,Medium,19,red
Ribosome.RPS18,Novel.ETF1,900,database,Medium,19,red
Ribosome.RPS18,Novel.FBL,900,database,Medium,19,red
Ribosome.RPS18,Novel.SEC61A1,900,database,Medium,19,red
Ribosome.RPS18,RNA transport.EIF1AX,900,database,Medium,19,red
Ribosome.RPS18,Novel.NOP56,900,database,Medium,19,red
Ribosome.RPS18,Novel.NOP58,900,database,Medium,19,red
Ribosome.RPS18,Novel.UTP14A,900,database,Medium,19,red
Ribosome.RPS18,RNA transport.EIF3G,900,database,Medium,19,red
Ribosome.RPS18,Novel.PPP2R2A,900,database,Medium,19,red
Ribosome.RPS18,RNA transport.EIF3H,900,database,Medium,19,red
Ribosome.RPS18,RNA transport.EIF4E,900,database,Medium,19,red
Ribosome.RPS18,RNA transport.NCBP2,900,database,Medium,19,red
Ribosome.RPS18,Novel.ATP6V0A1,595,experimental,Medium,19,red
Ribosome.RPS18,Novel.HEATR1,900,database,Medium,19,red
Ribosome.RPS18,Novel.SEC61B,900,database,Medium,19,red
Ribosome.RPS18,Novel.IMP4,900,database,Medium,19,red
Ribosome.RPS18,Novel.DDX49,900,database,Medium,19,red
Ribosome.RPS18,Novel.RPL39L,900,database,Medium,19,red
Ribosome.RPS18,Novel.SECISBP2,900,database,Medium,19,red
Ribosome.RPS18,Novel.SPCS3,900,database,Medium,19,red
Ribosome.RPS18,RNA transport.EEF1A1,900,database,Medium,19,red
Ribosome.RPS20,Novel.NOP58,900,database,Medium,20,red
Ribosome.RPS20,Novel.UTP14A,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.EIF3G,900,database,Medium,20,red
Ribosome.RPS20,Novel.PPP2R2A,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.EIF3H,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.EIF4E,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.NCBP2,900,database,Medium,20,red
Ribosome.RPS20,Novel.HEATR1,900,database,Medium,20,red
Ribosome.RPS20,Novel.SEC61B,900,database,Medium,20,red
Ribosome.RPS20,Novel.IMP4,900,database,Medium,20,red
Ribosome.RPS20,Novel.COG4,503,experimental,Medium,20,red
Ribosome.RPS20,Novel.PGRMC1,503,experimental,Medium,20,red
Ribosome.RPS20,Novel.DDX49,900,database,Medium,20,red
Ribosome.RPS20,Novel.MAP4,503,experimental,Medium,20,red
Ribosome.RPS20,Novel.RPL39L,900,database,Medium,20,red
Ribosome.RPS20,Novel.SECISBP2,900,database,Medium,20,red
Ribosome.RPS20,Novel.SPCS3,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.EEF1A1,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.EIF3I,900,database,Medium,20,red
Ribosome.RPS20,Novel.ETF1,900,database,Medium,20,red
Ribosome.RPS20,Novel.FBL,900,database,Medium,20,red
Ribosome.RPS20,Novel.SEC61A1,900,database,Medium,20,red
Ribosome.RPS20,RNA transport.EIF1AX,900,database,Medium,20,red
Ribosome.RPS20,Novel.NOP56,900,database,Medium,20,red
Ribosome.RPS23,RNA transport.EIF1AX,900,database,Medium,21,red
Ribosome.RPS23,Novel.NOP56,900,database,Medium,21,red
Ribosome.RPS23,Novel.NOP58,900,database,Medium,21,red
Ribosome.RPS23,Novel.UTP14A,900,database,Medium,21,red
Ribosome.RPS23,RNA transport.EIF3G,900,database,Medium,21,red
Ribosome.RPS23,Novel.PPP2R2A,900,database,Medium,21,red
Ribosome.RPS23,RNA transport.EIF3H,900,database,Medium,21,red
Ribosome.RPS23,RNA transport.EIF4E,900,database,Medium,21,red
Ribosome.RPS23,RNA transport.NCBP2,900,database,Medium,21,red
Ribosome.RPS23,Novel.HEATR1,900,database,Medium,21,red
Ribosome.RPS23,Novel.SEC61B,900,database,Medium,21,red
Ribosome.RPS23,Novel.IMP4,900,database,Medium,21,red
Ribosome.RPS23,Novel.ACTA2,454,experimental,Medium,21,red
Ribosome.RPS23,Novel.DDX49,900,database,Medium,21,red
Ribosome.RPS23,Novel.RPL39L,900,database,Medium,21,red
Ribosome.RPS23,Novel.SECISBP2,900,database,Medium,21,red
Ribosome.RPS23,Novel.SPCS3,900,database,Medium,21,red
Ribosome.RPS23,RNA transport.EEF1A1,900,database,Medium,21,red
Ribosome.RPS23,RNA transport.EIF3I,900,database,Medium,21,red
Ribosome.RPS23,Novel.ETF1,900,database,Medium,21,red
Ribosome.RPS23,Novel.FBL,900,database,Medium,21,red
Ribosome.RPS23,Novel.SEC61A1,900,database,Medium,21,red
Ribosome.RPS27,RNA transport.EIF1AX,900,database,Medium,22,red
Ribosome.RPS27,Novel.NOP56,900,database,Medium,22,red
Ribosome.RPS27,Novel.NOP58,900,database,Medium,22,red
